customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
31747,42,60000,RENT,1,PERSONAL,D,"£15,000.00",,2,Y,15,DEFAULT
31748,36,123000,MORTGAGE,1,DEBTCONSOLIDATION,D,"£2,500.00",14.91,6,Y,14,DEFAULT
31749,41,135000,MORTGAGE,2,MEDICAL,B,"£20,000.00",9.25,1,,13,NO DEFAULT
31750,41,68000,RENT,0,EDUCATION,C,"£15,000.00",13.47,1,Y,12,NO DEFAULT
31751,36,62962,RENT,2,EDUCATION,B,"£15,000.00",11.71,6,N,13,DEFAULT
31752,40,136000,MORTGAGE,5,HOMEIMPROVEMENT,B,"£21,000.00",9.99,4,,16,NO DEFAULT
31753,36,136000,MORTGAGE,0,VENTURE,C,"£4,800.00",14.72,6,,15,NO DEFAULT
31754,42,136173,MORTGAGE,2,EDUCATION,A,"£8,000.00",6.62,2,,15,NO DEFAULT
31755,50,137000,MORTGAGE,2,MEDICAL,A,"£23,000.00",7.9,5,,13,NO DEFAULT
31756,37,138000,MORTGAGE,19,EDUCATION,D,"£4,000.00",15.62,7,,12,NO DEFAULT
31757,43,138000,MORTGAGE,4,HOMEIMPROVEMENT,A,"£9,900.00",6.99,3,,14,NO DEFAULT
31758,36,138000,MORTGAGE,0,VENTURE,C,"£10,000.00",13.98,6,,12,NO DEFAULT
31759,38,71000,RENT,14,MEDICAL,B,"£15,000.00",8.88,8,,15,NO DEFAULT
31760,45,139380,OWN,4,HOMEIMPROVEMENT,A,"£9,000.00",7.51,5,,12,NO DEFAULT
31761,45,140000,MORTGAGE,9,HOMEIMPROVEMENT,A,"£7,500.00",6.62,5,,15,NO DEFAULT
31762,38,140000,MORTGAGE,13,HOMEIMPROVEMENT,D,"£10,000.00",15.62,8,,11,NO DEFAULT
31763,48,140000,MORTGAGE,4,EDUCATION,B,"£18,000.00",9.99,8,,11,NO DEFAULT
31764,36,140000,MORTGAGE,21,PERSONAL,A,"£8,000.00",6.99,6,,11,NO DEFAULT
31765,38,72900,RENT,3,PERSONAL,C,"£15,000.00",12.68,8,,12,NO DEFAULT
31766,45,140000,MORTGAGE,18,HOMEIMPROVEMENT,A,"£7,000.00",7.29,5,,17,NO DEFAULT
31767,41,108800,MORTGAGE,2,MEDICAL,D,"£15,000.00",17.88,1,N,16,DEFAULT
31768,41,140000,MORTGAGE,3,VENTURE,C,"£25,000.00",13.8,1,Y,12,NO DEFAULT
31769,37,74000,RENT,7,PERSONAL,B,"£15,000.00",11.71,7,,11,NO DEFAULT
31770,38,140000,MORTGAGE,0,HOMEIMPROVEMENT,B,"£25,000.00",9.99,8,,12,NO DEFAULT
31771,38,140000,MORTGAGE,1,PERSONAL,D,"£10,000.00",14.09,8,,16,NO DEFAULT
31772,37,140000,MORTGAGE,15,HOMEIMPROVEMENT,A,"£14,000.00",7.51,7,,12,NO DEFAULT
31773,37,74784,RENT,8,HOMEIMPROVEMENT,D,"£15,000.00",14.5,7,,15,NO DEFAULT
31774,50,69000,RENT,8,DEBTCONSOLIDATION,D,"£15,000.00",,5,N,17,DEFAULT
31775,40,75000,RENT,6,EDUCATION,A,"£15,000.00",7.29,4,,11,NO DEFAULT
31776,39,128000,MORTGAGE,12,HOMEIMPROVEMENT,C,"£20,000.00",13.11,9,Y,15,DEFAULT
31777,36,140000,OWN,13,VENTURE,B,"£20,800.00",11.48,6,,11,NO DEFAULT
31778,44,140000,OWN,14,VENTURE,B,"£21,500.00",11.83,4,,14,NO DEFAULT
31779,38,140000,OWN,13,VENTURE,B,"£24,000.00",12.18,8,,15,NO DEFAULT
31780,38,140000,MORTGAGE,2,MEDICAL,B,"£8,000.00",10.95,8,,14,NO DEFAULT
31781,36,140004,MORTGAGE,4,DEBTCONSOLIDATION,A,"£10,000.00",6.92,6,,11,NO DEFAULT
31782,38,20004,OWN,2,PERSONAL,B,"£6,250.00",,8,,12,NO DEFAULT
31783,42,140400,MORTGAGE,6,PERSONAL,B,"£14,000.00",10.99,2,,14,NO DEFAULT
31784,43,141000,MORTGAGE,24,MEDICAL,B,"£6,000.00",10.99,3,,14,NO DEFAULT
31785,43,141000,MORTGAGE,9,VENTURE,C,"£15,000.00",12.53,3,,16,NO DEFAULT
31786,36,141600,MORTGAGE,4,HOMEIMPROVEMENT,B,"£6,000.00",11.49,6,,16,NO DEFAULT
31787,40,142000,MORTGAGE,8,VENTURE,B,"£15,000.00",10.99,4,,14,NO DEFAULT
31788,47,75000,RENT,3,HOMEIMPROVEMENT,C,"£15,000.00",13.48,7,Y,17,NO DEFAULT
31789,40,142000,MORTGAGE,2,PERSONAL,D,"£25,000.00",15.31,4,,14,NO DEFAULT
31790,43,142500,MORTGAGE,7,MEDICAL,B,"£20,000.00",11.49,3,,15,NO DEFAULT
31791,39,69000,RENT,0,PERSONAL,D,"£15,000.00",14.42,9,N,12,DEFAULT
31792,36,144000,MORTGAGE,1,DEBTCONSOLIDATION,A,"£21,000.00",7.9,6,,16,NO DEFAULT
31793,36,144000,MORTGAGE,0,PERSONAL,C,"£7,600.00",15.23,6,,16,NO DEFAULT
31794,37,144000,MORTGAGE,15,EDUCATION,C,"£10,000.00",14.17,7,Y,14,NO DEFAULT
31795,41,144000,MORTGAGE,3,HOMEIMPROVEMENT,B,"£25,000.00",10.08,1,,11,NO DEFAULT
31796,37,145000,MORTGAGE,0,DEBTCONSOLIDATION,B,"£21,000.00",11.99,7,,15,NO DEFAULT
31797,36,145000,MORTGAGE,4,PERSONAL,B,"£5,000.00",9.62,6,,16,NO DEFAULT
31798,43,145000,MORTGAGE,1,VENTURE,A,"£20,000.00",6.91,3,,17,NO DEFAULT
31799,40,145000,MORTGAGE,5,DEBTCONSOLIDATION,A,"£15,000.00",7.88,4,,15,NO DEFAULT
31800,37,146000,MORTGAGE,5,DEBTCONSOLIDATION,C,"£10,000.00",13.99,7,Y,16,NO DEFAULT
31801,36,19200,OWN,0,HOMEIMPROVEMENT,C,"£4,500.00",13.49,6,Y,14,NO DEFAULT
31802,40,148350,MORTGAGE,11,HOMEIMPROVEMENT,A,"£5,000.00",6.03,4,,16,NO DEFAULT
31803,36,81996,RENT,4,PERSONAL,D,"£15,000.00",14.09,6,,16,NO DEFAULT
31804,39,150000,MORTGAGE,9,EDUCATION,A,"£30,000.00",8.9,9,,15,NO DEFAULT
31805,40,150000,MORTGAGE,18,MEDICAL,A,"£24,000.00",6.62,4,,14,NO DEFAULT
31806,42,150000,MORTGAGE,0,HOMEIMPROVEMENT,A,"£16,000.00",8.49,2,,12,NO DEFAULT
31807,40,150000,MORTGAGE,2,PERSONAL,C,"£20,000.00",12.99,4,,14,NO DEFAULT
31808,36,150000,OWN,8,VENTURE,A,"£7,200.00",6.92,6,,13,NO DEFAULT
31809,36,150000,MORTGAGE,5,EDUCATION,A,"£7,000.00",7.29,6,,15,NO DEFAULT
31810,40,150000,MORTGAGE,5,PERSONAL,B,"£12,000.00",10.37,4,,12,NO DEFAULT
31811,44,150000,MORTGAGE,17,PERSONAL,C,"£25,000.00",13.43,4,,17,NO DEFAULT
31812,38,150000,MORTGAGE,3,DEBTCONSOLIDATION,B,"£7,500.00",10,8,,13,NO DEFAULT
31813,36,150000,MORTGAGE,8,EDUCATION,A,"£3,000.00",7.29,6,,17,NO DEFAULT
31814,45,88000,RENT,12,HOMEIMPROVEMENT,D,"£15,000.00",14.83,5,Y,12,NO DEFAULT
31815,38,18720,OWN,22,VENTURE,B,"£2,500.00",11.86,8,,15,NO DEFAULT
31816,36,150000,MORTGAGE,20,DEBTCONSOLIDATION,A,"£10,000.00",,6,,16,NO DEFAULT
31817,37,150000,MORTGAGE,9,EDUCATION,C,"£10,000.00",13.48,7,,12,NO DEFAULT
31818,38,150000,MORTGAGE,5,MEDICAL,B,"£12,000.00",11.14,8,,17,NO DEFAULT
31819,41,150000,OWN,10,VENTURE,B,"£24,500.00",11.83,1,,17,NO DEFAULT
31820,37,117300,MORTGAGE,12,MEDICAL,A,"£10,000.00",,7,,11,NO DEFAULT
31821,38,150000,OWN,0,VENTURE,B,"£24,000.00",11.83,8,,13,NO DEFAULT
31822,39,138000,MORTGAGE,3,HOMEIMPROVEMENT,B,"£20,000.00",11.14,9,,12,NO DEFAULT
31823,49,150000,MORTGAGE,0,EDUCATION,D,"£20,000.00",16.95,9,,16,NO DEFAULT
31824,37,92500,RENT,1,EDUCATION,A,"£15,000.00",7.49,7,,14,NO DEFAULT
31825,40,150000,MORTGAGE,1,EDUCATION,A,"£7,500.00",8.07,4,,15,NO DEFAULT
31826,39,150500,MORTGAGE,24,DEBTCONSOLIDATION,A,"£21,000.00",,9,,12,NO DEFAULT
31827,42,150750,OWN,0,PERSONAL,A,"£8,150.00",6.99,2,,17,NO DEFAULT
31828,38,151000,MORTGAGE,8,DEBTCONSOLIDATION,A,"£35,000.00",8.9,8,,12,NO DEFAULT
31829,41,141000,MORTGAGE,12,DEBTCONSOLIDATION,D,"£25,000.00",14.96,1,N,13,DEFAULT
31830,39,49000,RENT,0,DEBTCONSOLIDATION,E,"£15,175.00",19.13,9,Y,11,DEFAULT
31831,42,153936,OWN,26,PERSONAL,A,"£20,000.00",,2,,15,NO DEFAULT
31832,36,155000,MORTGAGE,9,DEBTCONSOLIDATION,A,"£30,000.00",7.9,6,,17,NO DEFAULT
31833,36,155000,MORTGAGE,12,VENTURE,B,"£25,000.00",10.74,6,,11,NO DEFAULT
31834,37,155000,MORTGAGE,11,HOMEIMPROVEMENT,A,"£20,000.00",6.54,7,,15,NO DEFAULT
31835,42,37000,RENT,0,EDUCATION,C,"£15,200.00",14.26,2,Y,16,DEFAULT
31836,40,36100,RENT,9,VENTURE,B,"£15,250.00",12.53,4,N,16,DEFAULT
31837,47,156000,MORTGAGE,5,EDUCATION,B,"£18,000.00",11.99,7,,17,NO DEFAULT
31838,37,156000,MORTGAGE,16,HOMEIMPROVEMENT,A,"£4,000.00",8.49,7,,15,NO DEFAULT
31839,39,156000,MORTGAGE,2,DEBTCONSOLIDATION,B,"£15,000.00",11.89,9,,11,NO DEFAULT
31840,37,145124,MORTGAGE,21,PERSONAL,B,"£11,375.00",10.99,7,,14,NO DEFAULT
31841,40,160000,MORTGAGE,3,EDUCATION,C,"£12,000.00",14.27,4,Y,17,NO DEFAULT
31842,40,66000,RENT,0,DEBTCONSOLIDATION,C,"£15,575.00",14.27,4,Y,13,NO DEFAULT
31843,38,160000,MORTGAGE,12,VENTURE,A,"£14,000.00",6.62,8,,13,NO DEFAULT
31844,42,160000,MORTGAGE,0,MEDICAL,A,"£22,000.00",6.99,2,,16,NO DEFAULT
31845,36,42000,RENT,7,PERSONAL,B,"£15,600.00",,6,N,14,DEFAULT
31846,37,53000,RENT,3,MEDICAL,C,"£15,600.00",,7,,15,NO DEFAULT
31847,36,69000,RENT,0,MEDICAL,B,"£15,600.00",10.99,6,,16,NO DEFAULT
31848,37,160000,MORTGAGE,14,HOMEIMPROVEMENT,A,"£10,000.00",7.51,7,,13,NO DEFAULT
31849,36,160000,MORTGAGE,5,EDUCATION,C,"£10,000.00",12.73,6,Y,15,NO DEFAULT
31850,36,160000,OWN,20,VENTURE,D,"£24,000.00",14.96,6,Y,14,NO DEFAULT
31851,44,45000,RENT,0,VENTURE,B,"£15,775.00",10.99,4,,12,NO DEFAULT
31852,40,56472,RENT,4,EDUCATION,B,"£15,775.00",10.59,4,,14,NO DEFAULT
31853,39,164000,MORTGAGE,18,VENTURE,C,"£35,000.00",13.99,9,Y,14,NO DEFAULT
31854,42,153000,MORTGAGE,7,EDUCATION,E,"£25,000.00",20.53,2,,14,NO DEFAULT
31855,40,165000,MORTGAGE,18,DEBTCONSOLIDATION,A,"£9,000.00",7.51,4,,16,NO DEFAULT
31856,36,75996,RENT,6,MEDICAL,A,"£16,000.00",8.94,6,,12,NO DEFAULT
31857,47,168000,MORTGAGE,13,EDUCATION,A,"£8,775.00",8.49,7,,12,NO DEFAULT
31858,36,170000,MORTGAGE,13,VENTURE,A,"£25,000.00",7.51,6,,13,NO DEFAULT
31859,41,170000,MORTGAGE,11,MEDICAL,B,"£20,000.00",11.11,1,,11,NO DEFAULT
31860,46,82000,RENT,2,EDUCATION,B,"£16,000.00",10.99,6,,16,NO DEFAULT
31861,41,88712,RENT,2,VENTURE,B,"£16,000.00",10.95,1,,15,NO DEFAULT
31862,42,175000,MORTGAGE,12,PERSONAL,C,"£7,000.00",12.99,2,Y,13,NO DEFAULT
31863,44,175000,MORTGAGE,9,HOMEIMPROVEMENT,A,"£15,000.00",7.66,4,,17,NO DEFAULT
31864,41,138550,MORTGAGE,8,MEDICAL,D,"£23,000.00",14.96,1,N,12,DEFAULT
31865,38,175000,MORTGAGE,21,VENTURE,B,"£10,000.00",11.26,8,,17,NO DEFAULT
31866,44,140787,MORTGAGE,3,MEDICAL,D,"£35,000.00",16.49,4,Y,15,DEFAULT
31867,47,178000,OWN,31,VENTURE,B,"£9,000.00",10.99,7,,17,NO DEFAULT
31868,46,180000,MORTGAGE,31,VENTURE,B,"£18,000.00",9.91,6,,11,NO DEFAULT
31869,41,180000,OWN,13,MEDICAL,A,"£14,000.00",5.99,1,,11,NO DEFAULT
31870,37,181000,MORTGAGE,11,DEBTCONSOLIDATION,C,"£20,000.00",13.85,7,Y,17,NO DEFAULT
31871,40,182004,MORTGAGE,7,HOMEIMPROVEMENT,D,"£25,000.00",16.07,4,Y,12,NO DEFAULT
31872,38,100000,RENT,2,HOMEIMPROVEMENT,A,"£16,000.00",,8,,11,NO DEFAULT
31873,48,185000,MORTGAGE,2,VENTURE,E,"£10,000.00",20.62,8,,14,NO DEFAULT
31874,36,185000,MORTGAGE,20,VENTURE,B,"£6,000.00",10,6,,15,NO DEFAULT
31875,37,185000,MORTGAGE,15,VENTURE,B,"£4,000.00",10,7,,11,NO DEFAULT
31876,47,187000,MORTGAGE,5,HOMEIMPROVEMENT,A,"£14,000.00",8.9,7,,16,NO DEFAULT
31877,40,187000,MORTGAGE,0,DEBTCONSOLIDATION,A,"£10,000.00",7.9,4,,17,NO DEFAULT
31878,37,108996,RENT,15,EDUCATION,C,"£16,000.00",13.11,7,Y,13,NO DEFAULT
31879,38,98000,RENT,4,DEBTCONSOLIDATION,D,"£16,000.00",16.4,8,Y,15,DEFAULT
31880,43,195000,MORTGAGE,4,EDUCATION,C,"£10,000.00",12.73,3,,12,NO DEFAULT
31881,44,200000,MORTGAGE,,VENTURE,A,"£20,000.00",7.51,4,,11,NO DEFAULT
31882,40,14400,OWN,10,HOMEIMPROVEMENT,A,"£8,000.00",7.14,4,,12,NO DEFAULT
31883,36,120000,RENT,2,HOMEIMPROVEMENT,C,"£16,000.00",13.06,6,,16,NO DEFAULT
31884,37,200000,MORTGAGE,3,EDUCATION,D,"£10,000.00",13.8,7,,16,NO DEFAULT
31885,38,200000,MORTGAGE,0,EDUCATION,A,"£3,000.00",7.68,8,,15,NO DEFAULT
31886,47,204000,MORTGAGE,6,EDUCATION,C,"£10,000.00",13.06,7,Y,13,NO DEFAULT
31887,37,205000,MORTGAGE,3,EDUCATION,B,"£18,000.00",10.39,7,,14,NO DEFAULT
31888,36,171870,MORTGAGE,4,MEDICAL,D,"£9,400.00",15.62,6,Y,11,DEFAULT
31889,42,300000,RENT,26,MEDICAL,A,"£16,000.00",9.63,2,,15,NO DEFAULT
31890,42,224000,MORTGAGE,16,EDUCATION,B,"£25,000.00",11.86,2,,15,NO DEFAULT
31891,43,69996,RENT,18,MEDICAL,A,"£19,200.00",,3,,11,NO DEFAULT
31892,40,250000,MORTGAGE,8,EDUCATION,A,"£28,000.00",7.9,4,,13,NO DEFAULT
31893,39,250000,MORTGAGE,21,VENTURE,C,"£4,000.00",15.23,9,,13,NO DEFAULT
31894,37,250000,MORTGAGE,2,EDUCATION,C,"£34,000.00",14.79,7,,16,NO DEFAULT
31895,37,74000,RENT,9,HOMEIMPROVEMENT,C,"£19,200.00",12.87,7,Y,12,DEFAULT
31896,36,238000,MORTGAGE,2,DEBTCONSOLIDATION,D,"£25,000.00",15.95,6,N,17,DEFAULT
31897,45,89000,RENT,5,PERSONAL,B,"£19,200.00",,5,,12,NO DEFAULT
31898,40,275004,MORTGAGE,2,MEDICAL,B,"£24,500.00",10.99,4,,13,NO DEFAULT
31899,36,290000,MORTGAGE,6,PERSONAL,D,"£25,000.00",15.65,6,,16,NO DEFAULT
31900,37,244800,MORTGAGE,20,MEDICAL,D,"£35,000.00",18.39,7,N,14,DEFAULT
31901,40,300000,MORTGAGE,3,VENTURE,C,"£16,000.00",14.17,4,Y,14,NO DEFAULT
31902,40,33600,RENT,8,EDUCATION,D,"£19,275.00",14.5,4,N,11,DEFAULT
31903,38,313000,MORTGAGE,0,DEBTCONSOLIDATION,C,"£21,600.00",,8,Y,16,NO DEFAULT
31904,42,316800,MORTGAGE,3,PERSONAL,D,"£19,400.00",,2,Y,13,NO DEFAULT
31905,36,261800,MORTGAGE,16,MEDICAL,B,"£24,000.00",10.62,6,,16,NO DEFAULT
31906,39,310400,MORTGAGE,13,DEBTCONSOLIDATION,D,"£15,000.00",15.65,9,Y,11,DEFAULT
31907,39,325000,MORTGAGE,14,PERSONAL,D,"£18,000.00",14.96,9,Y,14,NO DEFAULT
31908,42,360000,MORTGAGE,11,EDUCATION,B,"£25,000.00",9.99,2,,14,NO DEFAULT
31909,45,54000,RENT,1,DEBTCONSOLIDATION,B,"£19,425.00",11.99,5,,17,NO DEFAULT
31910,41,381450,MORTGAGE,10,MEDICAL,C,"£35,000.00",13.49,1,Y,14,NO DEFAULT
31911,41,444000,MORTGAGE,4,EDUCATION,D,"£2,500.00",15.31,1,,11,NO DEFAULT
31912,40,550000,MORTGAGE,4,VENTURE,B,"£18,000.00",11.12,4,,12,NO DEFAULT
31913,40,550000,MORTGAGE,5,MEDICAL,B,"£8,000.00",10.75,4,,14,NO DEFAULT
31914,37,600000,OWN,11,HOMEIMPROVEMENT,B,"£16,000.00",10.25,7,,14,NO DEFAULT
31915,42,499800,OWN,4,MEDICAL,E,"£24,000.00",18.43,2,Y,11,NO DEFAULT
31916,42,600000,OTHER,2,EDUCATION,D,"£25,000.00",14.74,2,,11,NO DEFAULT
31917,43,780000,MORTGAGE,2,HOMEIMPROVEMENT,A,"£1,000.00",8.94,3,,11,NO DEFAULT
31918,38,37440,RENT,14,VENTURE,C,"£19,750.00",13.92,8,N,16,DEFAULT
31919,37,800000,MORTGAGE,10,DEBTCONSOLIDATION,B,"£15,000.00",11.36,7,,17,NO DEFAULT
31920,36,828000,MORTGAGE,3,HOMEIMPROVEMENT,B,"£4,200.00",,6,,16,NO DEFAULT
31921,42,39000,RENT,4,HOMEIMPROVEMENT,B,"£19,750.00",10.65,2,N,14,DEFAULT
31922,37,900000,MORTGAGE,5,PERSONAL,C,"£25,000.00",12.87,7,Y,13,NO DEFAULT
31923,47,1362000,MORTGAGE,9,VENTURE,A,"£6,600.00",7.74,7,,17,NO DEFAULT
31924,36,9600,MORTGAGE,1,VENTURE,B,"£3,250.00",11.49,6,,15,NO DEFAULT
31925,44,1440000,MORTGAGE,7,DEBTCONSOLIDATION,A,"£6,400.00",7.4,4,,15,NO DEFAULT
31926,36,45000,RENT,0,MEDICAL,C,"£19,750.00",13.35,6,N,14,DEFAULT
31927,40,8628,OWN,,DEBTCONSOLIDATION,A,"£2,500.00",,4,,17,NO DEFAULT
31928,46,8088,RENT,15,MEDICAL,D,"£1,600.00",14.42,6,Y,11,DEFAULT
31929,37,7200,RENT,0,VENTURE,B,"£1,000.00",11.14,7,,13,NO DEFAULT
31930,37,6000,OWN,3,VENTURE,A,"£1,300.00",6.03,7,,11,NO DEFAULT
31931,41,4000,RENT,0,MEDICAL,C,"£2,000.00",13.22,1,Y,15,DEFAULT
31932,36,28800,RENT,2,MEDICAL,C,"£6,000.00",15.96,6,Y,13,NO DEFAULT
31933,47,79500,MORTGAGE,0,MEDICAL,A,"£16,000.00",7.51,7,,14,NO DEFAULT
31934,44,36000,MORTGAGE,6,EDUCATION,A,"£1,000.00",7.51,4,,17,NO DEFAULT
31935,47,48000,RENT,14,DEBTCONSOLIDATION,C,"£2,500.00",14.65,7,Y,17,NO DEFAULT
31936,43,46000,RENT,3,EDUCATION,B,"£5,000.00",10.38,3,,15,NO DEFAULT
31937,39,70000,MORTGAGE,7,VENTURE,A,"£12,500.00",7.9,9,,13,NO DEFAULT
31938,37,25000,RENT,6,EDUCATION,B,"£7,500.00",10.99,7,,15,NO DEFAULT
31939,44,94128,MORTGAGE,14,MEDICAL,A,"£4,400.00",7.29,4,,11,NO DEFAULT
31940,42,85000,RENT,3,MEDICAL,C,"£5,750.00",12.99,2,Y,14,NO DEFAULT
31941,38,37500,RENT,0,EDUCATION,A,"£1,375.00",6.91,8,,15,NO DEFAULT
31942,37,74784,RENT,8,HOMEIMPROVEMENT,D,"£15,000.00",14.5,7,,11,NO DEFAULT
31943,40,35820,RENT,0,PERSONAL,B,"£3,275.00",8.88,4,,13,NO DEFAULT
31944,46,47000,MORTGAGE,5,PERSONAL,A,"£6,000.00",7.14,6,,14,NO DEFAULT
31945,36,43680,MORTGAGE,0,VENTURE,C,"£15,000.00",13.11,6,Y,17,NO DEFAULT
31946,37,32400,OWN,0,EDUCATION,D,"£8,000.00",15.99,7,,12,NO DEFAULT
31947,44,88000,RENT,8,EDUCATION,B,"£8,000.00",10.38,4,,11,NO DEFAULT
31948,40,38000,RENT,4,DEBTCONSOLIDATION,D,"£7,000.00",15.99,4,N,16,DEFAULT
31949,38,160000,MORTGAGE,12,EDUCATION,A,"£14,000.00",6.62,8,,16,NO DEFAULT
31950,48,19200,OWN,1,MEDICAL,C,"£7,000.00",,8,,16,NO DEFAULT
31951,38,55000,MORTGAGE,16,DEBTCONSOLIDATION,A,"£11,700.00",7.66,8,,13,NO DEFAULT
31952,36,20004,RENT,1,EDUCATION,B,"£4,375.00",10.74,6,,11,NO DEFAULT
31953,41,110000,MORTGAGE,7,VENTURE,B,"£30,000.00",9.91,1,,17,NO DEFAULT
31954,37,52000,RENT,0,VENTURE,C,"£14,000.00",13.16,7,Y,15,NO DEFAULT
31955,40,15864,RENT,,DEBTCONSOLIDATION,B,"£2,375.00",11.11,4,,12,NO DEFAULT
31956,38,130000,MORTGAGE,1,DEBTCONSOLIDATION,B,"£30,000.00",9.91,8,,11,NO DEFAULT
31957,36,38795,MORTGAGE,,MEDICAL,B,"£2,000.00",,6,,13,NO DEFAULT
31958,36,155000,MORTGAGE,9,MEDICAL,A,"£30,000.00",7.9,6,,14,NO DEFAULT
31959,39,84000,OWN,12,VENTURE,A,"£9,875.00",7.51,9,,14,NO DEFAULT
31960,38,81000,MORTGAGE,0,HOMEIMPROVEMENT,B,"£11,000.00",10.36,8,,14,NO DEFAULT
31961,37,74568,RENT,0,PERSONAL,C,"£6,000.00",14.26,7,Y,16,NO DEFAULT
31962,37,33280,RENT,2,VENTURE,C,"£8,400.00",13.92,7,Y,17,NO DEFAULT
31963,47,65000,RENT,1,MEDICAL,C,"£3,100.00",13.49,7,,16,NO DEFAULT
31964,41,35000,MORTGAGE,18,VENTURE,C,"£1,500.00",13.06,1,,13,NO DEFAULT
31965,37,60000,RENT,0,EDUCATION,C,"£3,000.00",12.53,7,,15,NO DEFAULT
31966,38,110000,OWN,6,VENTURE,C,"£12,000.00",12.99,8,,11,NO DEFAULT
31967,50,58800,MORTGAGE,12,MEDICAL,D,"£22,000.00",17.74,5,Y,13,DEFAULT
31968,38,18720,OWN,22,VENTURE,B,"£2,500.00",11.86,8,,16,NO DEFAULT
31969,37,60000,RENT,21,VENTURE,B,"£16,000.00",,7,,15,NO DEFAULT
31970,43,97500,RENT,6,PERSONAL,B,"£24,000.00",10.99,3,,16,NO DEFAULT
31971,46,90000,MORTGAGE,5,DEBTCONSOLIDATION,A,"£20,000.00",6.91,6,,15,NO DEFAULT
31972,37,48000,RENT,3,MEDICAL,D,"£7,500.00",16.29,7,Y,12,NO DEFAULT
31973,42,360000,MORTGAGE,11,HOMEIMPROVEMENT,B,"£25,000.00",9.99,2,,17,NO DEFAULT
31974,37,60000,RENT,1,MEDICAL,D,"£10,000.00",15.99,7,Y,17,DEFAULT
31975,39,12000,RENT,,DEBTCONSOLIDATION,B,"£2,000.00",10.65,9,N,16,DEFAULT
31976,43,50000,MORTGAGE,11,EDUCATION,A,"£11,500.00",,3,,11,NO DEFAULT
31977,50,41496,RENT,9,MEDICAL,D,"£5,000.00",15.31,5,Y,12,DEFAULT
31978,50,68000,MORTGAGE,5,PERSONAL,B,"£10,000.00",11.49,5,,16,NO DEFAULT
31979,41,140000,MORTGAGE,2,EDUCATION,D,"£15,000.00",17.88,1,,11,NO DEFAULT
31980,36,45600,MORTGAGE,6,VENTURE,C,"£10,000.00",13.49,6,Y,15,NO DEFAULT
31981,36,50000,RENT,6,VENTURE,C,"£7,200.00",13.98,6,,17,NO DEFAULT
31982,36,52000,RENT,2,EDUCATION,C,"£7,000.00",13.85,6,Y,14,DEFAULT
31983,48,41500,RENT,3,MEDICAL,A,"£5,000.00",7.29,8,,14,NO DEFAULT
31984,36,38568,RENT,7,EDUCATION,D,"£2,400.00",18.39,6,Y,13,NO DEFAULT
31985,36,33600,RENT,3,EDUCATION,B,"£12,000.00",11.36,6,N,16,DEFAULT
31986,38,47004,RENT,2,VENTURE,C,"£4,775.00",,8,Y,14,NO DEFAULT
31987,38,42000,RENT,0,PERSONAL,B,"£4,600.00",,8,,17,NO DEFAULT
31988,37,79900,RENT,0,MEDICAL,C,"£25,000.00",13.11,7,N,16,DEFAULT
31989,37,108000,RENT,0,VENTURE,D,"£20,000.00",16.32,7,N,13,DEFAULT
31990,36,62000,RENT,3,HOMEIMPROVEMENT,B,"£8,000.00",11.12,6,,12,NO DEFAULT
31991,36,56900,MORTGAGE,16,MEDICAL,E,"£6,200.00",,6,,13,NO DEFAULT
31992,38,17108,MORTGAGE,7,EDUCATION,A,"£4,375.00",7.51,8,,13,NO DEFAULT
31993,37,75000,RENT,3,HOMEIMPROVEMENT,C,"£10,000.00",,7,Y,17,NO DEFAULT
31994,37,42000,RENT,0,MEDICAL,A,"£12,000.00",,7,,14,NO DEFAULT
31995,36,26880,OWN,0,VENTURE,A,"£4,500.00",7.66,6,,14,NO DEFAULT
31996,44,140000,OWN,14,MEDICAL,B,"£21,500.00",11.83,4,,11,NO DEFAULT
31997,41,69000,RENT,15,DEBTCONSOLIDATION,D,"£4,000.00",16.29,1,N,13,DEFAULT
31998,47,44004,RENT,2,PERSONAL,B,"£8,000.00",,7,,15,NO DEFAULT
31999,37,45000,RENT,1,DEBTCONSOLIDATION,B,"£9,000.00",11.71,7,N,16,DEFAULT
32000,44,57000,RENT,1,PERSONAL,B,"£4,200.00",,4,,11,NO DEFAULT
32001,37,100000,MORTGAGE,3,VENTURE,B,"£6,000.00",11.99,7,,13,NO DEFAULT
32002,41,40000,RENT,3,PERSONAL,A,"£9,200.00",7.49,1,,15,NO DEFAULT
32003,47,37000,MORTGAGE,6,HOMEIMPROVEMENT,A,"£7,400.00",8,7,,15,NO DEFAULT
32004,36,110000,MORTGAGE,3,EDUCATION,A,"£9,000.00",,6,,13,NO DEFAULT
32005,39,31200,RENT,2,EDUCATION,B,"£6,400.00",11.49,9,,16,NO DEFAULT
32006,38,200000,MORTGAGE,0,MEDICAL,B,"£20,000.00",11.48,8,,11,NO DEFAULT
32007,44,60000,MORTGAGE,4,HOMEIMPROVEMENT,B,"£15,000.00",,4,,11,NO DEFAULT
32008,40,63996,MORTGAGE,8,EDUCATION,B,"£12,000.00",10.25,4,,12,NO DEFAULT
32009,36,48000,MORTGAGE,3,MEDICAL,C,"£1,500.00",13.92,6,N,11,DEFAULT
